LOAN_ID,DATE,CUSTOMER_AGE,TOTAL_PAID,TOTAL_DUE_TODAY,BALANCE,DAYS_PAST_DUE,CLOSING_BALANCE,ADVANCE,BALANCE_DUE_TO_DATE,ARREARS,BALANCE_DUE_STATUS,PAYMENT,EXPECTED_PAYMENT,FIRST_PAYMENT,FIRST_EXPECTED_PAYMENT,ACCOUNT_STATUS_L1,ACCOUNT_STATUS_L2,RETURN_DATE,SALE_DATE,CREDIT_CHECK_DONE,PAYMENT_AMOUNT,ADJUSTMENT_AMOUNT,PREPAYMENT_AMOUNT,DEPOSIT,WEEKLY_RATE,CREDIT_EXPIRY,NEXT_INVOICE_DATE,,DISCOUNT,OVERPAYMENT_AMOUNT,MAX_PAYMENT_DATE,INITIAL_PAY,TOTAL_PAID_WITH_ADJUSTMENTS_15D
recFCje9Hm4FubKQt,12/30/2025,222,50089,56449,27640,33,27640,0,-6360,6360,Arrears,0,0,0,0,Blocked 31-60,PAR 30,,5/22/2025,Y LOAN,,,0,8569,1330,11/27/2025,1/1/2026,,0,0,12/28/2025,15219,50089
recLPjJw3fTQCAbFq,12/30/2025,362,51259,51259,0,0,0,0,0,0,up to date,0,0,0,0,Paid Off Loan,Paid Off,,1/2/2025,Y LOAN,,,0,5499,880,1/1/2026,1/1/2026,,0,0,12/26/2025,6379,51259
recEEhwPK5KeSxyY2,12/30/2025,62,29819,29819,27030,0,27030,0,0,0,up to date,0,0,0,0,Existing Active,Active,,10/29/2025,Y LOAN,,,0,15509,1590,12/31/2025,12/31/2025,,0,0,12/24/2025,17099,29819
recSYGlUVOza7TZAM,12/30/2025,277,14799,46149,42750,228,42750,0,-31350,31350,Arrears,0,0,0,0,Write Off,PAR 30,,3/28/2025,Y LOAN,,,0,8149,950,5/16/2025,1/2/2026,,0,0,5/9/2025,9099,14799
recnaDlPS0d09jbga,12/30/2025,105,23799,52599,97920,98,97920,0,-28800,28800,Arrears,0,1920,0,0,First Payment Default,FPD,,9/16/2025,Y LOAN,,,0,21879,1920,9/23/2025,1/6/2026,,0,0,9/16/2025,23799,23799
recuzC5r1bVAHHBOt,12/30/2025,642,19499,52799,33300,537,33300,0,-33300,33300,Arrears,0,0,0,0,Cancelled Returned past 3 mths,Return,00:00.0,3/28/2024,Y LOAN,,,0,5999,900,7/11/2024,1/1/2026,,0,0,7/11/2024,6899,19499
recB1dzNpdiXqX2Ft,12/30/2025,154,18769,19119,19490,0,19490,0,-350,350,Arrears,0,660,0,0,Existing Active,Active,,7/29/2025,Y LOAN,,,0,3939,660,12/30/2025,1/6/2026,,0,0,12/9/2025,4599,18769
recMkOCtp7Ow3e1Dp,12/30/2025,931,77089,77079,0,0,0,10,10,0,advance,0,0,0,0,Paid Off Loan,Paid Off,,6/13/2023,Y LOAN,,,0,9999,1290,6/11/2024,1/6/2026,,0,10,6/6/2024,11289,77089
recsY615JAcPFxjSb,12/30/2025,439,26709,99919,73210,376,73210,0,-73210,73210,Arrears,0,0,0,0,Cancelled Returned past 3 mths,Return,00:00.0,10/17/2024,Y LOAN,,,0,10999,1710,12/19/2024,1/1/2026,,0,0,12/3/2024,12709,26709
recedRgP5SH9NY4Bx,12/30/2025,622,11589,91639,80050,615,80050,0,-80050,80050,Arrears,0,0,0,0,First Payment Default,FPD,,4/17/2024,Y LOAN,,,0,9999,1570,4/24/2024,12/31/2025,,0,0,4/17/2024,11569,11589
recDJwea9IwpnwVlH,12/30/2025,580,84279,84279,0,0,0,0,0,0,up to date,0,0,0,0,Paid Off Loan,Paid Off,,5/29/2024,Y LOAN,,,0,11999,1390,5/28/2025,12/31/2025,,0,0,5/23/2025,13389,84279
recqIAEqPrxrqiYQV,12/30/2025,223,25899,32049,23150,55,23150,0,-6150,6150,Arrears,0,0,0,0,Blocked 31-60,PAR 30,,5/21/2025,Y LOAN,,,0,4849,850,11/5/2025,12/31/2025,,0,0,12/12/2025,5699,25899
recx7dUhfRBWN17Ue,12/30/2025,233,47499,47499,0,0,0,0,0,0,up to date,0,0,0,0,Paid Off Cash,Paid Off,,5/11/2025,Y CASH,,,0,12309,1590,5/18/2025,1/4/2026,,0,0,5/11/2025,47499,47499
recPGsUULwftGdxRY,12/30/2025,446,99919,99919,0,0,0,0,0,0,up to date,0,0,0,0,Paid Off Loan,Paid Off,,10/10/2024,Y LOAN,,,0,10999,1710,10/9/2025,1/1/2026,,0,0,7/1/2025,12709,99919
recd770cWkSVNPdjs,12/30/2025,239,9501,39199,45848,218,45848,0,-29698,29698,Arrears,0,0,0,0,First Month Default without inventory over 30,FMD,,5/5/2025,Y LOAN,,,0,5949,950,5/26/2025,1/5/2026,,0,0,6/1/2025,6899,9501
rec98Z5RW6P0Wch20,12/30/2025,19,25499,29379,98940,19,98940,0,-29379,29379,Arrears,0,0,0,0,First 2 days Return,Return,00:00.0,12/11/2025,Y LOAN,,,0,23559,1940,12/11/2025,1/1/2026,,0,0,12/11/2025,25499,0
rectK6El8cyyo5Zz5,12/30/2025,788,39239,39339,0,0,0,0,-100,100,Arrears,0,0,0,0,Paid Off Loan,Paid Off,,11/3/2023,Y LOAN,,,0,4499,670,10/25/2024,1/2/2026,,100,0,10/31/2024,5169,39239
recQ4TaVbmxuHt4Lg,12/30/2025,157,19119,19119,19140,0,19140,0,0,0,up to date,0,0,0,0,Existing Active,Active,,7/26/2025,Y LOAN,,,0,3939,660,1/3/2026,1/3/2026,,0,0,12/28/2025,4599,19119
recc7FpvepgeFwjtX,12/30/2025,330,59699,59699,4400,0,4400,0,0,0,up to date,0,0,0,0,Existing Active,Active,,2/3/2025,Y LOAN,,,0,6899,1100,1/5/2026,1/5/2026,,0,0,12/29/2025,7999,59699
reca3kJMmHrzu3CHk,12/30/2025,473,15819,50219,34400,389,34400,0,-34400,34400,Arrears,0,0,0,0,Write Off,PAR 30,,9/13/2024,Y LOAN,,,0,5499,860,12/6/2024,1/2/2026,,0,0,11/29/2024,6359,15819
recsvrUjSFCjhUIXV,12/30/2025,740,40699,81199,40500,586,40500,0,-40500,40500,Arrears,0,0,0,0,Write Off,PAR 30,,12/21/2023,Y LOAN,,,0,10999,1350,5/23/2024,1/1/2026,,0,0,5/16/2024,12349,40699
recqOojlcEiNEf72K,12/30/2025,252,9899,57779,67830,245,67830,0,-47880,47880,Arrears,0,1330,0,0,First Payment Default,FPD,,4/22/2025,Y LOAN,,,0,8569,1330,4/29/2025,1/6/2026,,0,0,4/22/2025,9899,9899
recbORWntb5UJCmeW,12/30/2025,721,47531,47599,0,0,0,0,-68,68,Arrears,0,0,0,0,Paid Off Loan,Paid Off,,1/9/2024,Y LOAN,,,0,5999,800,12/31/2024,1/6/2026,,68,0,12/31/2024,6799,47531
recl0HAKoiXiPPkia,12/30/2025,366,93379,93379,0,0,0,0,0,0,up to date,0,0,0,0,Paid Off Loan,Paid Off,,12/29/2024,Y LOAN,,,0,13299,1540,12/28/2025,1/4/2026,,0,0,12/10/2025,14839,93379
recfN9UDwTdRx9pZQ,12/30/2025,461,79099,164899,85800,328,85800,0,-85800,85800,Arrears,0,0,0,0,Cancelled Returned past 3 mths,Return,00:00.0,9/25/2024,Y LOAN,,,0,29699,2600,2/5/2025,12/31/2025,,0,0,2/14/2025,32299,79099
recy5psRmKwWtW3U4,12/30/2025,249,61999,56449,0,0,0,5550,5550,0,advance,0,0,0,0,Paid Off Loan,Paid Off,,4/25/2025,Y LOAN,,,0,8569,1330,1/30/2026,1/2/2026,,15730,0,9/9/2025,9899,61999
rec1LZ6ANXpFBXveb,12/30/2025,11,16800,30119,108119,4,108119,0,-2119,2119,Arrears,0,0,0,0,First Payment Default,FPD,,12/19/2025,Y LOAN,,,0,25879,2120,12/26/2025,1/2/2026,,0,0,12/25/2025,27999,28000
rec599KGwDmnIBwPd,12/30/2025,684,45559,45559,0,0,0,0,0,0,up to date,0,0,0,0,Paid Off Loan,Paid Off,,2/15/2024,Y LOAN,,,0,4999,780,2/13/2025,1/1/2026,,0,0,8/12/2025,5779,45559
reczNR1f7lZ0RKoXu,12/30/2025,24,9799,9799,28800,0,28800,0,0,0,up to date,0,0,0,0,New Active,Active,,12/6/2025,Y LOAN,,,0,7399,600,1/3/2026,1/3/2026,,0,0,12/28/2025,7999,9799
rec8iq8fvLEh7e2p5,12/30/2025,26,15324,15309,65745,0,65745,15,15,0,advance,0,0,0,0,New Active,Active,,12/4/2025,Y LOAN,,,0,9829,1370,1/1/2026,1/1/2026,,0,0,12/22/2025,11199,15324
rec6rYCjhVv1Sf8wQ,12/30/2025,430,14699,50119,35420,360,35420,0,-35420,35420,Arrears,0,0,0,0,Write Off,PAR 30,,10/26/2024,Y LOAN,,,0,5399,860,1/4/2025,1/3/2026,,0,0,12/20/2024,6259,14699
recxRaCSJbzFJG5qs,12/30/2025,3,11999,11999,45900,0,45900,0,0,0,up to date,0,0,0,0,New Active,Active,,12/27/2025,Y LOAN,,,0,11099,900,1/3/2026,1/3/2026,,0,0,12/27/2025,11999,11999
recIUjZJe3KeUHoVz,12/30/2025,81,10299,17419,47920,46,47920,0,-7120,7120,Arrears,0,0,0,0,Blocked 31-60,PAR 30,,10/10/2025,Y LOAN,,,0,5179,1020,11/14/2025,1/2/2026,,0,0,12/25/2025,6199,10299
rec6OE6CiQQfMFCrT,12/30/2025,198,27670,29799,21679,16,21679,0,-2129,2129,Arrears,0,0,0,0,Inactive 15-30,PAR 7,,6/15/2025,Y LOAN,,,0,5149,850,12/14/2025,1/4/2026,,0,0,12/24/2025,5999,27670
rec3BaIeoUBxPhbVJ,12/30/2025,759,37449,57399,19950,542,19950,0,-19950,19950,Arrears,0,0,0,0,Write Off,PAR 30,,12/2/2023,Y LOAN,,,0,7999,950,7/6/2024,1/3/2026,,0,0,6/29/2024,8949,37449
recJ1gkNz0T9Vkhxg,12/30/2025,207,29799,34049,19550,32,19550,0,-4250,4250,Arrears,0,0,0,0,Blocked 31-60,PAR 30,,6/6/2025,Y LOAN,,,0,5149,850,11/28/2025,1/2/2026,,0,0,12/25/2025,9399,29799
recrQysg8kxIQqFCu,12/30/2025,483,22739,42039,19300,308,19300,0,-19300,19300,Arrears,0,720,0,0,Write Off,PAR 30,,9/3/2024,Y LOAN,,,0,4599,720,2/25/2025,1/6/2026,,0,0,10/23/2025,5319,22739
recZuTRtp3WQ7dUYJ,12/30/2025,12,9139,9139,32000,0,32000,0,0,0,up to date,0,0,0,0,New Active,Active,,12/18/2025,Y LOAN,,,0,7859,640,1/1/2026,1/1/2026,,0,0,12/26/2025,8499,9139
recPbVIou6RifAAlg,12/30/2025,1,23099,23099,89250,0,89250,0,0,0,up to date,0,0,0,0,New Active,Active,,12/29/2025,Y LOAN,,,0,21349,1750,1/5/2026,1/5/2026,,0,0,12/29/2025,23099,23099
recq5uaskGEarVVHn,12/30/2025,31,8139,8139,38070,0,38070,0,0,0,up to date,0,0,0,0,Existing Active,Active,,11/29/2025,Y LOAN,,,0,4089,810,1/3/2026,1/3/2026,,0,0,12/27/2025,4899,8139
rec3b2ktZlms6GIAP,12/30/2025,63,15139,16219,46440,0,46440,0,-1080,1080,Arrears,0,1080,0,0,Existing Active,Active,,10/28/2025,Y LOAN,,,0,5419,1080,12/30/2025,1/6/2026,,0,0,12/21/2025,6499,15139
reckQSN6rx2g4gtTZ,12/30/2025,549,80159,80259,0,0,0,0,-100,100,Arrears,0,0,0,0,Paid Off Loan,Paid Off,,6/29/2024,Y LOAN,,,0,8499,1380,6/21/2025,1/3/2026,,100,0,6/20/2025,9879,80159
recz3E9RwXzqGPO9R,12/30/2025,401,23269,46079,22810,240,22810,0,-22810,22810,Arrears,0,0,0,0,Write Off,PAR 30,,11/24/2024,Y LOAN,,,0,4999,790,5/4/2025,1/4/2026,,0,0,4/20/2025,5789,23269
recwiR120Bbf9Xceg,12/30/2025,535,26459,45039,18580,346,18580,0,-18580,18580,Arrears,0,0,0,0,Write Off,PAR 30,,7/13/2024,Y LOAN,,,0,4999,770,1/18/2025,1/3/2026,,0,0,1/24/2025,5769,26459
receTKO3VPXzW29hN,12/30/2025,12,13819,12459,66640,0,66640,1360,1360,0,advance,0,0,0,0,New Active,Active,,12/18/2025,Y LOAN,,,0,9739,1360,1/8/2026,1/1/2026,,0,0,12/28/2025,11099,13819
recGIm6Praohzcy7X,12/30/2025,740,57299,57399,0,0,0,0,-100,100,Arrears,0,0,0,0,Paid Off Loan,Paid Off,,12/21/2023,Y LOAN,,,0,7999,950,12/12/2024,1/1/2026,,100,0,11/30/2024,8949,57299
recT6X7eDh2yVoiwK,12/30/2025,187,23299,23299,17500,0,17500,0,0,0,up to date,0,0,0,0,Existing Active,Active,,6/26/2025,Y LOAN,,,0,4399,700,1/1/2026,1/1/2026,,0,0,12/24/2025,5099,23299
recAz9navuevPaiRx,12/30/2025,124,43499,41639,46420,0,46420,1860,1860,0,advance,0,0,0,0,Existing Active,Active,,8/28/2025,Y LOAN,,,0,16079,1420,1/8/2026,1/1/2026,,0,0,12/23/2025,17499,43499
recccsBDRbzpq0sdG,12/30/2025,826,43619,69879,26260,623,26260,0,-26260,26260,Arrears,0,1190,0,0,Write Off,PAR 30,,9/26/2023,Y LOAN,,,0,7999,1190,4/16/2024,1/6/2026,,0,0,6/5/2024,9189,43619
recGVsPYXVrrd6JtG,12/30/2025,406,49599,49599,0,0,0,0,0,0,up to date,0,0,0,0,Paid Off Loan,Paid Off,,11/19/2024,Y LOAN,,,0,5399,850,11/18/2025,1/6/2026,,0,0,11/9/2025,6249,49599
recl963Tz5GPOCKRp,12/30/2025,605,74959,75059,0,0,0,0,-100,100,Arrears,0,0,0,0,Paid Off Loan,Paid Off,,5/4/2024,Y LOAN,,,0,8499,1280,4/26/2025,1/3/2026,,100,0,6/10/2025,9779,74959
rec6Ka6GcVWbyr4Fe,12/30/2025,33,10999,10999,51700,0,51700,0,0,0,up to date,0,0,0,0,Existing Active,Active,,11/27/2025,Y LOAN,,,0,5499,1100,1/1/2026,1/1/2026,,0,0,12/25/2025,6599,10999
recCEAfdGosYeyzNj,12/30/2025,234,29819,29819,13320,0,13320,0,0,0,up to date,0,0,0,0,Existing Active,Active,,5/10/2025,Y LOAN,,,0,4659,740,1/3/2026,1/3/2026,,0,0,12/26/2025,5399,29819
rec9KRljqgzmUMbS2,12/30/2025,261,21863,34089,23006,107,23006,0,-12226,12226,Arrears,0,0,0,0,Write Off,PAR 30,,4/13/2025,Y LOAN,,,0,4829,770,9/14/2025,1/4/2026,,0,0,12/24/2025,5599,21863
recb661PZ9BgpAQex,12/30/2025,94,14789,14789,27740,0,27740,0,0,0,up to date,0,0,0,0,Existing Active,Active,,9/27/2025,Y LOAN,,,0,4569,730,1/3/2026,1/3/2026,,0,0,12/27/2025,5299,14789
recCT4tHK4JWRKarH,12/30/2025,95,21539,21539,33440,0,33440,0,0,0,up to date,0,0,0,0,Existing Active,Active,,9/26/2025,Y LOAN,,,0,9219,880,1/2/2026,1/2/2026,,0,0,12/26/2025,10099,21539
recywveQ2enfBlwm5,12/30/2025,298,47099,54299,9450,0,9450,0,0,0,up to date,0,0,0,0,Existing Active,Active,,3/7/2025,Y LOAN,,,0,9149,1050,1/2/2026,1/2/2026,,0,0,12/27/2025,10199,54299
recWFwK1vvWFrN3qq,12/30/2025,453,50489,64919,14430,180,14430,0,-14430,14430,Arrears,0,0,0,0,Write Off,PAR 30,,10/3/2024,Y LOAN,,,0,7199,1110,7/3/2025,1/1/2026,,0,0,6/27/2025,8309,50489
recGHepYvxS3hxxj8,12/30/2025,518,47899,47899,0,0,0,0,0,0,up to date,0,0,0,0,Paid Off Loan,Paid Off,,7/30/2024,Y LOAN,,,0,6299,800,7/29/2025,1/6/2026,,0,0,7/19/2025,7099,47899
recm6xPY0OukRa4fK,12/30/2025,367,31899,51259,19360,157,19360,0,-19360,19360,Arrears,0,0,0,0,Write Off,PAR 30,,12/28/2024,Y LOAN,,,0,5499,880,7/26/2025,1/3/2026,,0,0,11/28/2025,6379,31899
rec3Y08BiJicsYO8f,12/30/2025,371,113059,113059,0,0,0,0,0,0,up to date,0,0,0,0,Paid Off Loan,Paid Off,,12/24/2024,Y LOAN,,,0,20499,1780,12/23/2025,1/6/2026,,0,0,12/9/2025,22279,113059
recpc6MsnRfvWvqIR,12/30/2025,25,21360,31389,92429,0,92429,211,211,0,advance,0,0,0,0,New Active,Active,,12/5/2025,Y LOAN,,,0,23669,1930,1/2/2026,1/2/2026,,0,0,12/26/2025,25599,31600
recFJabc3syuM477j,12/30/2025,147,26519,38259,52540,56,52540,0,-11740,11740,Arrears,0,1360,0,0,Blocked 31-60,PAR 30,,8/5/2025,Y LOAN,,,0,8339,1360,11/4/2025,1/6/2026,,0,0,10/21/2025,9699,26519
rec8u5oSNukQVTgbm,12/30/2025,141,15504,17799,22755,22,22755,0,-2295,2295,Arrears,0,0,0,0,Inactive 15-30,PAR 7,,8/11/2025,Y LOAN,,,0,3939,660,12/8/2025,1/5/2026,,0,0,12/25/2025,4599,15504
reclH9umOxgcjLkgs,12/30/2025,516,134859,134859,0,0,0,0,0,0,up to date,0,0,0,0,Paid Off Loan,Paid Off,,8/1/2024,Y LOAN,,,0,18899,2230,7/31/2025,1/1/2026,,0,0,7/17/2025,21129,134859
recjQfKwuaSxZoUIy,12/30/2025,486,18839,148379,129540,479,129540,0,-129540,129540,Arrears,0,0,0,0,First Payment Default,FPD,,8/31/2024,Y LOAN,,,0,16299,2540,9/7/2024,1/3/2026,,0,0,8/31/2024,18839,18839
recULSUnwqtWn1p90,12/30/2025,543,67719,67819,0,0,0,0,-100,100,Arrears,0,0,0,0,Paid Off Loan,Paid Off,,7/5/2024,Y LOAN,,,0,7499,1160,6/27/2025,1/2/2026,,100,0,6/27/2025,8659,67719
recz0GLtx2gakCkNd,12/30/2025,81,23419,23419,48800,0,48800,0,0,0,up to date,0,0,0,0,Existing Active,Active,,10/10/2025,Y LOAN,,,0,8779,1220,1/2/2026,1/2/2026,,0,0,12/20/2025,9999,23419
rec9MDHDS5YkKPAZO,12/30/2025,853,69879,69879,0,0,0,0,0,0,up to date,0,0,0,0,Paid Off Loan,Paid Off,,8/30/2023,Y LOAN,,,0,7999,1190,8/28/2024,12/31/2025,,0,0,8/24/2024,9189,69879
recvc8PqnrWKHEQgX,12/30/2025,181,108329,116749,89800,20,89800,0,-8420,8420,Arrears,0,0,0,0,Inactive 15-30,PAR 7,,7/2/2025,Y LOAN,,,0,35369,3130,12/10/2025,12/31/2025,,0,0,11/18/2025,38499,108329
recU1NZh02gkx4jgG,12/30/2025,405,40879,84079,43200,251,43200,0,-43200,43200,Arrears,0,0,0,0,Write Off,PAR 30,,11/20/2024,Y LOAN,,,0,9199,1440,4/23/2025,12/31/2025,,0,0,4/19/2025,10639,40879
rec5sRO2Nxqkxqanx,12/30/2025,645,27539,48139,20600,463,20600,0,-20600,20600,Arrears,0,0,0,0,Write Off,PAR 30,,3/25/2024,Y LOAN,,,0,5499,820,9/23/2024,1/5/2026,,0,0,9/15/2024,6319,27539
recPfZRjw3U8U20km,12/30/2025,325,94379,94299,1500,0,1500,80,80,0,advance,0,0,0,0,Existing Active,Active,,2/8/2025,Y LOAN,,,0,13719,1580,1/3/2026,1/3/2026,,0,0,12/27/2025,21619,94379
recMGuOMV17VD5JFp,12/30/2025,464,78279,78279,0,0,0,0,0,0,up to date,0,0,0,0,Paid Off Loan,Paid Off,,9/22/2024,Y LOAN,,,0,8599,1340,9/21/2025,1/4/2026,,0,0,8/29/2025,9939,78279
recEFwcFTAIhu07w1,12/30/2025,131,27139,27139,35640,0,35640,0,0,0,up to date,0,0,0,0,Existing Active,Active,,8/21/2025,Y LOAN,,,0,6619,1080,1/1/2026,1/1/2026,,0,0,12/29/2025,7699,27139
recFzFeQjtU7n2vZh,12/30/2025,555,7474,32619,25145,506,25145,0,-25145,25145,Arrears,0,0,0,0,Write Off,PAR 30,,6/23/2024,Y LOAN,,,0,3499,560,8/11/2024,1/4/2026,,0,0,8/4/2024,4059,7474
recUVYSGSekXdnoIC,12/30/2025,482,68959,68959,0,0,0,0,0,0,up to date,0,0,0,0,Paid Off Loan,Paid Off,,9/4/2024,Y LOAN,,,0,7599,1180,9/3/2025,12/31/2025,,0,0,11/2/2025,8779,68959
recnWSbAjNe0rRrgt,12/30/2025,669,57899,57899,0,0,0,0,0,0,up to date,0,0,0,0,Paid Off Loan,Paid Off,,3/1/2024,Y LOAN,,,0,8499,950,2/28/2025,1/2/2026,,0,0,2/11/2025,9449,57899
recnvUFrNpZuyT2SC,12/30/2025,177,47099,45349,34910,0,34910,1750,1750,0,advance,0,0,0,0,Existing Active,Active,,7/6/2025,Y LOAN,,,0,8689,1410,1/11/2026,1/4/2026,,0,0,12/29/2025,10099,47099
recjSxhrtedXywVUH,12/30/2025,268,11649,42999,43700,226,43700,0,-31350,31350,Arrears,0,0,0,0,Write Off,PAR 30,,4/6/2025,Y LOAN,,,0,5949,950,5/18/2025,1/4/2026,,0,0,5/14/2025,6899,11649
rec0u0i8X4sV17NgD,12/30/2025,101,49999,49999,0,0,0,0,0,0,up to date,0,0,0,0,Paid Off Cash,Paid Off,,9/20/2025,Y CASH,,,0,9449,1550,9/27/2025,1/3/2026,,0,0,9/20/2025,49999,49999
recAL7id3TAKWkzU6,12/30/2025,204,45670,53029,30824,0,30824,1516,1516,0,advance,0,0,0,0,Existing Active,Active,,6/9/2025,Y LOAN,,,0,8929,1470,1/12/2026,1/5/2026,,0,0,12/9/2025,10399,54545
recgy7F7lzB5p65ai,12/30/2025,748,44379,44479,0,0,0,0,-100,100,Arrears,0,0,0,0,Paid Off Loan,Paid Off,,12/13/2023,Y LOAN,,,0,5999,740,12/4/2024,12/31/2025,,100,0,11/21/2024,6739,44379
rec9g80LFW1glyCQ8,12/30/2025,51,16459,16459,47520,0,47520,0,0,0,up to date,0,0,0,0,Existing Active,Active,,11/9/2025,Y LOAN,,,0,7819,1080,1/4/2026,1/4/2026,,0,0,12/27/2025,8899,16459
recgmpF37KGAIllym,12/30/2025,679,45079,45559,0,0,0,0,-480,480,Arrears,0,0,0,0,Paid Off Loan,Paid Off,,2/20/2024,Y LOAN,,,0,4999,780,2/11/2025,1/6/2026,,480,0,2/11/2025,5779,45079
rechldAQ1TMSOcGcT,12/30/2025,573,51159,51259,0,0,0,0,-100,100,Arrears,0,0,0,0,Paid Off Loan,Paid Off,,6/5/2024,Y LOAN,,,0,5499,880,5/28/2025,12/31/2025,,100,0,1/15/2025,6379,51159
reckm8hCxRlc5LTBr,12/30/2025,230,63189,64779,31800,6,31800,0,-1590,1590,Arrears,0,0,0,0,Inactive 01-07,Inactive,,5/14/2025,Y LOAN,,,0,12309,1590,12/24/2025,12/31/2025,,0,0,12/24/2025,13899,63189
recXEpkcyvN84cOOx,12/30/2025,548,39239,39339,0,0,0,0,-100,100,Arrears,0,0,0,0,Paid Off Loan,Paid Off,,6/30/2024,Y LOAN,,,0,4499,670,6/22/2025,1/4/2026,,100,0,11/4/2025,5169,39239
recevDuUbzVyfsvvx,12/30/2025,547,12619,32619,20000,435,20000,0,-20000,20000,Arrears,0,0,0,0,Write Off,PAR 30,,7/1/2024,Y LOAN,,,0,3499,560,10/21/2024,1/5/2026,,0,0,10/30/2024,4059,12619
recWIJIBaA5vyHV1t,12/30/2025,491,14529,63679,49050,442,49050,0,-49050,49050,Arrears,0,0,0,0,Write Off,PAR 30,,8/26/2024,Y LOAN,,,0,6999,1090,10/14/2024,1/5/2026,,0,0,10/9/2024,8089,14629
rec3oMktZSpBz52hT,12/30/2025,477,17979,78279,60300,428,60300,0,-60300,60300,Arrears,0,0,0,0,Cancelled Returned past 3 mths,Return,00:00.0,9/9/2024,Y LOAN,,,0,8599,1340,10/28/2024,1/5/2026,,0,0,11/9/2024,9939,17979
reclVRGZPNTh0C760,12/30/2025,809,108779,118879,0,0,0,0,-10100,10100,Arrears,0,0,0,0,Paid Off Loan,Paid Off,,10/13/2023,Y LOAN,,,0,17999,1940,10/4/2024,1/2/2026,,10100,0,10/5/2024,9939,108779
recnJ4PRTAW1NYiC3,12/30/2025,488,18839,148379,129440,481,129440,0,-129440,129440,Arrears,0,0,0,0,First Payment Default,FPD,,8/29/2024,Y LOAN,,,0,16299,2540,9/5/2024,1/1/2026,,0,0,8/30/2024,18839,18939
recINkCAHApjg7l9c,12/30/2025,732,53589,53239,0,0,0,350,350,0,advance,0,0,0,0,Paid Off Loan,Paid Off,,12/29/2023,Y LOAN,,,0,7999,870,12/27/2024,1/2/2026,,0,350,12/21/2024,8869,53589
recSoyZ5BfRvhCsGo,12/30/2025,116,27279,27279,41300,0,41300,0,0,0,up to date,0,0,0,0,Existing Active,Active,,9/5/2025,Y LOAN,,,0,7219,1180,1/2/2026,1/2/2026,,0,0,12/26/2025,8399,27279
recUIpGB8zjrkq4ZP,12/30/2025,266,49739,73559,35640,56,35640,0,-14580,14580,Arrears,0,1620,0,0,Blocked 31-60,PAR 30,,4/8/2025,Y LOAN,,,0,10379,1620,11/4/2025,1/6/2026,,0,0,12/25/2025,11999,58979
recegps3wp4CBAxPD,12/30/2025,455,39929,96919,56990,336,56990,0,-56990,56990,Arrears,0,1660,0,0,Cancelled Returned past 3 mths,Return,00:00.0,10/1/2024,Y LOAN,,,0,10599,1660,1/28/2025,1/6/2026,,0,0,2/4/2025,12259,39929
recR1orOEGslulpIx,12/30/2025,693,19479,105959,86480,679,86480,0,-86480,86480,Arrears,0,1730,0,0,First Month Default without inventory over 30,FMD,,2/6/2024,Y LOAN,,,0,15999,1730,2/20/2024,1/6/2026,,0,0,2/19/2024,17729,19479
rec9YtF2cNq9EkUB7,12/30/2025,769,44479,44479,0,0,0,0,0,0,up to date,0,0,0,0,Paid Off Loan,Paid Off,,11/22/2023,Y LOAN,,,0,5999,740,11/20/2024,12/31/2025,,0,0,11/13/2024,6739,44479
recA0dAo8m3mTVwR2,12/30/2025,622,9809,76099,66290,615,66290,0,-66290,66290,Arrears,0,0,0,0,First Payment Default,FPD,,4/17/2024,Y LOAN,,,0,8499,1300,4/24/2024,12/31/2025,,0,0,4/17/2024,9799,9809
recjcX33JWoodz3m5,12/30/2025,685,81600,88899,7299,363,7299,0,-7299,7299,Arrears,0,0,0,0,Write Off,PAR 30,,2/14/2024,Y LOAN,,,0,13499,1450,1/1/2025,12/31/2025,,0,0,1/1/2025,14949,81600
recmcy8iwnhsPLwsx,12/30/2025,737,23139,44479,21340,576,21340,0,-21340,21340,Arrears,0,0,0,0,Write Off,PAR 30,,12/24/2023,Y LOAN,,,0,5999,740,6/2/2024,1/4/2026,,0,0,5/28/2024,6739,23139
recWAfam3KchHB9p0,12/30/2025,7,44599,44599,0,0,0,0,0,0,up to date,0,0,0,0,Paid Off Cash,Paid Off,,12/23/2025,Y CASH,,,0,9739,1360,12/30/2025,1/6/2026,,0,0,12/23/2025,44599,44599
recWiXZvK2AtWwNe3,12/30/2025,423,68959,68959,0,0,0,0,0,0,up to date,0,0,0,0,Paid Off Loan,Paid Off,,11/2/2024,Y LOAN,,,0,7599,1180,11/1/2025,1/3/2026,,0,0,10/23/2025,8779,68959
recylTsPoe7znTmFg,12/30/2025,371,25839,51259,25420,210,25420,0,-25420,25420,Arrears,0,880,0,0,Write Off,PAR 30,,12/24/2024,Y LOAN,,,0,5499,880,6/3/2025,1/6/2026,,0,0,12/28/2025,6379,25839
recqNN24RTY4shfmP,12/30/2025,423,6560,45559,38999,409,38999,0,-38999,38999,Arrears,0,0,0,0,First Month Default without inventory over 30,FMD,,11/2/2024,Y LOAN,,,0,4999,780,11/16/2024,1/3/2026,,0,0,11/11/2024,5779,6560
